GeneID	GSM6290462	GSM6290463	GSM6290464	GSM6290466	GSM6290467	GSM6290468
8840	0	2	0	0	0	0
102723635	0	0	0	0	1	0
10397	2563	1564	1578	1257	1909	2019
105375771	1	0	1	0	0	0
105375772	0	0	0	0	1	0
6482	2718	1945	1934	948	1284	2434
105375773	0	0	0	0	0	0
101927798	0	0	0	0	0	0
101927822	0	0	0	0	0	0
57623	568	585	643	669	984	1152
594840	26	33	36	38	69	58
102723694	301	274	243	435	326	344
407030	0	0	0	0	0	0
407033	0	0	0	0	0	0
552853	2	0	0	0	0	0
101927845	0	0	0	0	0	0
286094	0	0	0	0	0	0
101927872	1	1	1	3	2	7
10656	17	20	13	63	57	84
107986978	0	0	0	0	0	0
107986979	0	0	0	0	0	0
105375775	0	0	0	0	0	0
107986980	0	0	0	0	0	0
107986905	0	0	0	0	0	0
101927915	0	0	0	1	0	0
105375776	0	0	0	0	0	0
401478	0	0	0	0	0	0
51059	195	331	356	12	15	21
169044	1	7	4	0	0	2
51305	5	2	1	1	1	3
105375777	0	1	0	0	0	0
83696	1319	989	1114	301	349	557
107986981	22	15	11	7	20	6
105375781	1	2	0	0	0	2
359809	10	7	5	1	0	3
105375779	1	3	2	2	2	0
105375782	0	0	0	0	0	3
54108	1794	1448	1487	755	740	959
27161	4791	3786	3427	6419	7414	8104
107986982	3	3	0	8	12	5
5747	288	230	148	57	39	67
442893	0	0	0	0	0	0
105375783	0	1	0	0	0	0
105375784	0	0	0	0	0	0
101927963	744	630	568	1702	1833	2378
22898	6789	4545	4556	7039	7831	9156
105375785	974	697	528	633	796	867
57210	1879	2309	1547	474	534	564
105375787	10	14	7	6	4	10
731779	3	0	0	0	0	0
2843	3	1	0	0	0	0
101928037	13	7	3	3	10	0
105375790	0	2	0	0	0	0
11156	1636	912	636	495	466	662
389690	0	1	0	3	1	4
107983985	0	1	0	6	3	2
105375789	0	0	0	0	0	0
105375791	0	0	0	0	0	0
100302147	0	0	0	0	0	0
100616268	0	0	0	0	0	0
105375792	0	0	0	1	0	0
619434	16	9	12	3	3	6
203062	2207	1265	1163	520	812	1095
107986983	0	0	0	0	0	0
575	862	425	322	463	589	709
23237	32	23	30	147	98	94
101928087	0	1	0	0	0	1
8629	4207	3563	3486	491	604	1043
8000	40	20	17	10	9	32
54742	0	0	0	8	7	16
100288181	0	0	0	5	2	10
51337	654	569	504	28	32	26
57152	0	0	0	1	0	0
137797	1	0	0	0	0	0
111188157	2	3	4	4	0	1
432355	0	0	0	0	0	0
66004	56	51	45	25	9	20
8581	0	0	0	0	0	0
2765	0	0	0	0	0	0
1584	0	0	0	0	0	0
1585	0	0	0	0	0	0
105375794	0	0	0	0	0	0
100133669	12	8	1	2	1	3
100128627	46	43	35	68	95	72
4061	3331	2199	1307	1411	1398	1811
286122	108	68	60	32	19	50
105375795	21	13	17	4	3	5
101928108	0	0	0	0	0	0
4062	0	0	0	0	0	0
107986906	87	75	81	0	4	1
338328	2	2	1	116	55	98
286128	796	851	738	294	445	553
2738	626	595	445	92	161	224
100507316	136	93	118	15	37	26
79943	619	626	473	166	248	369
116447	3787	3694	2936	3257	3106	3254
78998	152	107	143	59	49	90
114822	1607	1765	1096	279	346	396
107986984	119	50	61	29	37	40
104326051	27	13	3	10	10	5
389692	13	9	5	39	20	25
23144	1665	1634	1510	1004	1311	1404
109623485	0	0	0	0	0	0
79792	6051	5656	4731	970	981	1471
100310756	665	466	487	28	35	70
642475	3513	3731	2340	499	735	855
93100	9111	9248	7211	1896	2215	2100
1936	20814	18219	16240	12384	15262	18173
84948	1107	1003	701	92	117	234
65263	1151	1602	1079	122	163	177
7264	2840	2820	2439	989	1048	1090
105375798	53	38	45	39	36	55
9831	1826	1636	1569	630	875	1213
105375799	15	1	1	1	1	0
286075	1412	1209	958	914	1227	983
286076	7	3	8	4	11	5
100130274	0	1	0	0	0	0
101928160	3	3	4	2	2	4
225689	20	12	9	46	46	158
286077	3289	2726	2295	714	933	1368
100616318	65	51	62	6	28	32
100128338	89	46	64	19	43	57
105375800	49	36	24	6	22	15
642574	4	3	3	0	1	1
23513	5594	7427	6379	1165	1306	1640
100126338	80	91	104	9	26	21
22827	7910	8513	7862	5457	6017	7650
107986985	117	141	171	125	152	223
340371	2175	1277	864	343	370	544
102466748	18	14	8	0	3	1
83481	68	59	31	36	67	71
5339	10537	8363	5213	10529	8050	23372
724031	1	0	1	0	0	0
84875	8063	5525	4036	4529	3900	6493
2907	6462	4557	3353	21942	25270	27082
375686	165	111	67	269	211	918
392275	8	8	4	14	9	73
26873	2528	1393	1143	604	758	1297
102465509	1	3	2	1	2	1
54512	981	1128	778	190	202	340
102465510	6	6	7	0	6	2
8733	10061	8838	9440	5190	6258	5932
1537	7814	8701	7197	6329	7771	7196
81858	3804	3127	2580	817	1071	1063
84232	4530	3378	3431	2930	3939	3392
340390	157	53	58	69	88	115
51236	2040	2490	2019	280	396	485
727957	4368	3597	2818	1192	1441	2120
23246	5808	7476	5433	2461	3133	2710
102465906	16	15	7	5	10	9
642658	568	452	345	186	219	258
3297	5376	5042	4486	3906	4151	4237
8694	6355	5120	4201	2337	2922	2665
102465511	240	168	132	69	94	89
83482	8	2	13	13	7	5
340393	407	438	303	230	219	235
26233	2753	2945	2068	1970	2015	1721
79581	2554	3307	2380	1364	1470	1676
101928902	0	1	0	1	2	0
203054	1188	962	747	162	202	256
29894	12615	12822	11985	2668	3361	3858
100126351	299	252	207	51	59	70
100302196	1	3	0	0	2	0
102466749	3	5	5	4	7	3
55630	884	1273	816	410	532	524
51160	6500	4351	4107	1619	1982	1664
4796	4971	6371	5365	470	513	834
100287098	470	594	492	60	63	107
102466271	3	3	3	2	1	1
50626	2647	2100	1753	1491	1771	1596
113218512	0	0	0	0	0	0
90990	3579	3782	2501	1144	1249	1654
8928	743	757	471	241	268	313
84988	1483	1469	1310	700	772	945
101928953	1193	928	753	448	465	432
2875	473	235	235	54	62	85
113655	1299	1255	1076	55	71	109
9401	10542	11323	9892	1380	1422	1983
9684	2990	3078	2669	835	999	1260
441381	745	684	580	154	220	246
414919	1021	815	733	187	298	294
80728	92	104	56	11	25	32
100996662	15	2	3	1	1	6
90987	1633	1191	968	286	365	461
107986986	58	30	44	12	13	31
105375805	33	21	21	15	7	13
80778	270	210	172	159	189	237
6132	68222	60801	56933	27096	33377	30621
102465978	4	2	2	5	7	7
340385	373	251	240	66	111	138
100130027	201	140	102	61	75	88
7553	1735	1383	1298	826	1220	1318
28991	1591	1383	1413	973	1175	1259
58500	664	620	549	90	104	192
7564	557	495	472	564	623	669
286101	795	783	728	202	255	419
286102	115	98	120	37	61	49
286103	32	29	32	6	2	10
65265	2888	3462	3059	3013	4173	3869
100287596	14	10	10	6	7	9
100287171	2514	2287	1907	2285	2870	2662
107987041	1	1	2	1	1	1
100422831	0	0	0	0	0	0
654835	1	0	0	0	0	1
101929127	34	10	14	2	7	1
101929179	4161	2232	3193	4040	4573	5969
2298	1082	703	724	531	653	807
55871	3558	3328	3332	3079	3554	3599
105375942	49	42	34	40	43	61
105375943	195	126	168	24	27	33
81704	26764	17694	23578	8734	9627	11838
157983	307	205	243	143	147	160
105375945	6	18	7	61	31	35
112268042	1483	981	884	307	291	410
23189	804	977	1033	1477	1634	2276
105375947	1	0	2	0	2	0
107987042	6	10	22	8	8	9
105375949	1	1	0	1	1	1
1761	8	11	13	4	4	1
58524	70	64	63	10	7	7
10655	684	485	422	51	54	75
102800446	24	7	13	1	0	3
102723803	2	2	0	0	1	0
105375951	0	0	0	0	0	0
105375953	0	0	0	0	0	0
105375952	0	0	0	0	0	1
6595	12688	8179	10026	3277	4355	4150
107987043	84	49	32	22	27	22
105375955	0	1	1	0	0	0
101930053	222	54	76	18	20	30
105375956	28	4	13	0	0	0
101930048	115	24	31	12	20	16
401491	587	242	402	61	98	60
7436	8516	7381	8712	918	1150	866
105375957	229	183	210	15	30	23
169522	25	31	8	2	2	3
9933	2361	3160	2727	2246	2512	2652
101929247	0	0	0	0	0	0
105375959	0	0	0	0	0	0
5991	693	522	489	612	694	1444
101929302	113	51	51	36	41	76
105375962	0	0	0	4	2	9
169792	7	9	5	212	188	799
84850	0	1	1	5	2	22
105375964	0	0	0	0	0	0
107986989	0	0	0	1	1	11
6505	119	128	107	14	18	12
55064	77	54	57	59	91	104
403313	1028	716	693	594	950	964
101929351	18	12	12	12	8	4
55664	582	530	532	728	711	890
50808	2928	1888	1984	1463	1896	1499
10171	1019	1248	1007	364	455	437
406894	0	1	0	0	0	0
3717	2672	1959	2347	4297	5301	5464
11172	2	5	2	1	0	3
107987044	10	17	6	38	62	32
3641	0	4	0	0	0	0
6013	3	2	4	2	1	6
6019	2	1	3	1	1	2
55848	462	573	434	341	428	535
29126	38	28	30	205	175	355
80380	37	11	13	22	15	25
57589	3172	2237	2898	5708	5919	5972
79956	3609	3261	3465	1378	1549	1593
158358	2976	2200	2240	2871	3428	3563
2315	28	18	17	6	4	18
100616288	1	2	1	1	3	4
26953	2547	2424	2347	2175	2513	2195
90865	0	0	1	274	137	1102
107987046	44	32	19	23	33	44
89882	0	0	0	0	0	0
115426	7582	6003	6955	5352	6687	5089
2731	159	171	187	32	47	34
105375968	5	3	4	1	0	0
23081	2910	1950	1871	3522	3821	4087
105375969	0	2	2	1	8	12
105375970	0	0	0	0	0	0
102723994	0	0	0	0	0	0
90871	571	599	525	139	149	148
105375971	0	0	0	0	0	0
5789	0	0	0	0	0	0
101929407	0	0	0	0	0	0
105375972	0	0	0	0	0	0
101929428	1	0	0	0	0	0
102724027	2	0	0	0	0	0
105375974	0	0	0	0	0	0
105375975	0	0	0	0	0	0
101929446	0	0	0	0	0	0
105375976	0	0	0	0	0	0
7306	8	4	10	1	1	0
101929467	1	2	0	0	0	1
286343	27	32	24	13	8	19
106635615	0	0	0	0	0	0
107987047	0	0	0	0	0	0
8777	1	2	1	21	23	23
401492	0	0	1	0	0	0
105375977	0	0	0	0	0	0
101929507	0	0	0	0	0	0
100113404	0	0	0	0	0	0
4781	5	0	2	0	0	0
100009607	0	0	0	1	0	0
340481	2596	1559	1301	590	578	693
9350	0	0	0	0	0	0
158326	0	0	0	0	0	0
105375979	0	0	0	0	0	0
105375980	0	0	0	0	1	0
389705	14	5	4	0	2	1
105375981	176	43	78	9	13	21
158219	918	218	520	139	243	413
6619	3259	2362	2719	553	543	551
11168	4956	3493	4386	862	745	727
107987048	0	0	0	0	0	0
203238	122	76	121	25	37	38
107987049	0	0	0	0	0	0
100129385	0	0	0	0	0	0
54796	0	0	0	1	2	0
111216284	0	0	0	0	0	0
105375983	0	0	0	0	0	0
54875	1381	1215	1410	3752	4065	3461
107987051	7	4	6	3	11	11
6456	6	0	6	86	52	45
105375987	0	0	0	0	0	0
92949	2	0	0	0	0	0
107986990	0	0	0	0	0	0
105369293	0	0	0	0	0	0
100422869	0	0	0	0	0	0
102724102	0	0	0	0	0	0
105375985	0	0	0	0	0	0
158297	9	17	17	11	13	12
10670	1939	1827	1490	1255	1499	1531
54801	3573	3430	3520	1618	1961	2446
677776	11	8	10	4	6	13
123	1846	1822	1520	3657	3992	4614
55667	1750	1278	1299	2113	1979	2401
6194	84818	69741	66295	38573	50868	44077
340485	321	362	307	118	106	108
105375988	1	0	0	0	0	0
25769	1	0	1	0	0	0
4300	478	346	310	727	883	576
100616229	0	0	0	0	0	0
100616441	0	0	0	0	0	0
107987052	0	0	0	0	0	0
54914	2038	2107	2249	1239	1462	1546
101929548	3	3	2	4	3	2
574444	0	2	2	3	1	6
109616992	0	0	0	0	0	0
401494	2407	1867	1826	727	828	734
105375989	1	0	4	4	4	6
3456	7	0	1	125	92	84
3467	0	1	0	1	0	1
3452	0	0	1	0	0	2
3441	0	0	0	0	0	0
3444	0	0	0	0	0	0
3446	0	0	0	0	0	0
3449	0	0	0	0	0	0
3451	0	0	0	0	0	0
3448	0	0	0	0	0	0
107987053	0	0	0	0	0	0
3453	0	0	0	0	0	0
3442	0	0	0	0	0	0
55958	0	0	0	0	0	0
3443	0	0	0	0	0	0
3447	0	0	0	0	0	0
3440	0	0	0	0	0	0
3445	0	0	0	0	0	0
3439	0	0	0	0	0	0
554202	0	0	0	0	0	0
338376	0	0	0	0	0	0
407035	0	0	0	0	0	0
107987026	0	1	1	1	0	1
4507	1	0	0	0	0	0
51198	0	0	0	0	0	0
1029	0	0	0	0	0	0
100048912	0	0	0	0	1	1
1030	0	0	0	0	0	0
63951	3	5	8	8	5	5
441389	0	0	0	2	0	4
107987054	0	0	0	0	0	0
105375990	0	0	0	0	0	0
107987055	0	0	0	0	0	0
105369298	0	0	0	0	0	0
101929563	4	7	9	4	0	0
1993	144	115	138	132	62	185
105375992	0	0	0	0	0	0
105375993	0	0	0	0	0	0
105375994	0	0	0	0	0	0
100129669	0	0	0	0	0	0
107987056	0	0	0	0	0	0
105375996	0	0	0	0	0	0
105375997	0	0	0	0	0	0
286319	612	516	457	276	308	255
101929582	0	0	0	0	0	0
100506422	0	0	0	0	0	0
107987027	0	0	0	0	0	0
105375999	0	0	0	0	0	0
105369289	0	0	0	0	0	0
105376000	23	5	2	2	4	2
107987028	0	0	0	0	0	1
79886	1233	1070	957	1152	979	1064
9373	2297	1954	2047	2299	2392	2580
80173	773	599	649	476	547	597
101929602	1	0	0	0	0	1
64922	15	4	4	3	7	7
7010	50	12	22	6	7	5
158035	2	0	0	0	0	0
54586	0	0	0	0	1	0
79817	65	43	11	25	26	55
105376001	0	0	0	0	0	0
56832	0	0	0	0	0	0
112268043	14	10	9	1	0	3
107987057	28	18	11	3	0	5
203228	205	159	163	155	174	216
105376002	0	0	0	0	0	0
158038	4	8	3	1	0	1
105376004	0	0	0	0	0	0
105376003	3	0	0	0	0	0
100126310	0	0	0	0	0	0
100126316	0	0	0	0	0	0
105376005	0	0	0	0	0	0
401497	0	0	0	0	0	0
107987029	0	0	0	0	0	0
105376009	0	0	0	0	0	0
101929620	0	0	0	0	0	0
105376010	0	0	0	0	0	0
105376013	0	0	0	0	0	0
105376011	2	0	0	0	0	0
107987059	13	3	5	1	0	4
48	1222	1133	1221	2837	2649	2335
23586	893	430	486	4996	3284	7339
10210	1062	972	1023	1956	2114	2250
100129250	107	76	99	90	114	166
4712	1008	1033	1087	593	610	689
105376015	0	0	0	0	0	0
138474	31	32	39	47	48	51
105376017	1	1	0	1	0	0
105376016	1	0	0	0	0	0
401498	64	5	17	1	2	0
107987060	1	3	1	1	0	1
54840	1302	1224	1080	923	1083	1227
3301	7786	11753	9775	41642	50609	41994
55234	2768	2916	2602	2325	3088	2991
113219452	0	0	0	0	0	0
2683	3886	2253	2752	17644	23126	25341
101929639	54	42	40	173	270	352
27290	1	0	0	1	4	4
573	3932	3737	3175	2891	3162	2908
51510	3291	1927	2130	6178	5628	7094
4799	5013	4810	4286	3995	4368	5970
105376018	35	31	38	27	32	47
364	2	0	2	0	0	0
105376020	0	0	0	0	0	0
360	363	386	543	154	189	150
65083	5927	8289	5692	6618	7528	7098
102465512	13	19	6	25	20	11
107987061	13	6	5	0	3	2
441394	188	87	113	240	243	225
441459	407	237	410	965	883	605
6962	1	0	0	0	0	1
304	573	643	323	887	983	1699
6959	0	0	0	0	0	0
246283	0	0	0	0	0	0
28552	0	0	0	0	0	0
6961	0	0	0	0	0	0
6960	0	0	0	0	0	0
11191	86	74	72	75	78	65
101243555	2	2	5	0	0	0
246286	0	0	0	0	0	0
246285	3	1	0	0	0	0
101929688	2	0	2	0	0	1
5646	10	3	4	6	1	3
6958	0	0	0	0	0	0
54926	4331	3207	2947	2623	3357	3263
55833	3488	3445	3309	6101	6960	5914
101340252	1	1	2	2	2	3
100113379	1	1	7	0	2	2
25853	12040	10897	11268	5274	5742	6382
51271	2012	1815	1822	5736	6726	6541
114224	1	1	0	0	2	0
347240	1517	1217	1299	983	1057	1588
318	1025	928	893	243	203	327
57462	109	110	98	30	31	22
84688	11	13	7	1	8	4
203259	756	709	535	204	299	388
27019	3	1	1	0	3	2
375704	130	96	86	13	26	17
1271	2	1	1	3	0	1
415056	0	0	0	0	0	0
105376023	0	0	0	0	0	0
138716	1391	944	1013	236	243	294
11258	2991	2290	2456	1614	1966	1728
138715	95	59	63	10	15	17
10280	4642	5331	4579	825	1009	804
2592	2943	2395	1987	679	759	681
3590	1492	871	550	197	257	270
10850	10	4	7	9	6	6
730098	179	154	169	109	123	127
107987063	256	198	197	86	121	140
6363	10	0	0	32	22	27
6366	3	2	0	0	0	0
259308	46	43	68	18	13	17
23349	80	55	72	529	540	701
389715	43	28	40	32	33	63
100129969	499	299	379	1468	1673	1937
101926900	5	2	0	11	2	7
25822	56	79	76	491	392	872
105376025	10	4	1	7	11	18
138724	7	4	2	12	12	19
7415	11579	13461	12462	8362	9346	12733
2189	2540	2439	2448	349	370	675
84720	2088	1482	1599	1631	1916	1728
30968	3584	4025	3615	1564	1933	2336
80256	1052	861	728	337	333	684
10497	1266	1123	1328	278	334	370
158381	55	32	19	34	37	42
9853	1231	1133	959	223	208	323
105376026	4	0	4	1	2	0
730112	17	10	7	6	6	11
7016	541	393	437	776	852	819
100616214	1	0	0	1	0	1
971	49	21	26	28	10	34
101926948	9	1	1	5	0	2
27240	6	7	3	1	0	0
6023	14	129	33	37	68	32
203260	421	430	322	45	54	117
84904	2408	2547	2320	78	103	238
768	0	0	0	0	0	0
7169	3727	3096	1966	1809	2097	2741
7094	20115	17109	17346	5566	6861	9997
102465513	175	144	163	54	67	83
10488	698	556	556	1407	1292	1177
102466201	0	0	1	3	2	1
57704	3852	3382	2668	2089	2341	2922
9827	1489	1415	1415	1072	1425	1406
692094	180	173	159	135	148	172
4882	177	111	66	3	5	4
26206	184	59	106	14	11	13
84681	907	521	592	189	220	145
392307	3	6	4	1	0	0
51754	296	191	160	38	47	76
392309	3	0	0	0	0	0
646962	0	0	0	0	0	0
158376	1	3	0	0	0	0
56656	0	0	0	0	0	0
8434	1371	936	1176	311	368	428
152007	1953	1364	1026	640	751	1226
881	1	2	0	0	3	0
1211	5554	5218	4368	2583	3081	2619
10020	1700	1382	1627	446	726	696
102724322	20	10	10	5	6	10
152006	2306	1947	2097	2123	2184	2244
9833	1872	1578	2035	751	658	1156
105376030	0	0	0	0	0	0
100616289	0	0	0	0	0	0
5079	218	136	201	75	66	194
100616278	0	0	0	0	0	0
100616456	0	0	0	0	0	0
105376032	0	3	1	1	1	4
105376031	2	2	3	4	7	10
100506710	3056	1911	1997	1744	1937	2374
105376034	4	1	0	0	1	1
84186	1490	1058	1254	1125	1020	1097
105376033	44	22	8	35	56	55
105376035	8	4	6	2	0	1
105376036	0	0	0	0	0	0
9380	3263	2944	2657	925	955	1033
9925	1136	1039	981	3258	3795	3257
64425	2242	2040	2038	429	504	772
26267	1266	1118	1095	249	360	495
401505	2658	3599	2816	1900	2320	2112
22844	10	6	1	2	0	1
158234	1740	1361	1175	1032	1210	1479
51010	1929	2367	2036	1147	1291	1318
105376037	97	56	44	23	34	31
79269	2738	2465	2706	2476	2756	3318
92014	464	447	399	356	393	491
6461	254	224	160	1089	630	1092
105376039	3	2	0	2	0	3
107987064	0	0	0	0	0	0
107987065	3	1	5	0	0	0
105376040	0	0	0	1	0	0
219	2075	2920	2414	1343	1644	2135
347252	897	1166	1009	316	290	309
105376041	17	10	11	7	0	5
105376042	4	0	0	0	1	5
100289137	3554	2016	1553	6484	7960	6922
253650	1694	1022	1284	7961	7339	5737
158228	437	304	384	1136	1138	789
105376043	0	0	0	1	0	0
105376044	0	0	0	0	0	0
101927042	2	1	1	59	30	54
79937	737	341	381	1204	1253	1890
105376045	0	0	0	0	0	0
647060	0	0	1	0	0	2
401507	0	0	0	0	0	0
401509	788	467	651	84	112	202
105376046	0	0	0	0	0	0
389741	83	73	82	80	79	83
654466	98	76	60	20	17	23
554249	20	13	17	24	18	19
105376050	59	42	43	11	11	19
107986992	1	1	0	0	0	0
107986991	124	108	139	82	89	50
112268033	0	0	0	0	0	0
112268034	0	0	0	0	0	0
102724431	4	1	2	1	1	0
105369249	1	0	0	1	0	0
441430	35	25	31	12	14	19
100133036	88	45	47	20	16	16
100132541	10	5	4	0	0	0
107986995	0	0	0	0	0	0
101929959	24	19	17	12	11	18
102724580	4	6	3	3	6	4
107984006	6	4	7	1	0	2
107986993	0	0	0	0	1	0
100132004	0	1	0	0	0	0
100302167	2	0	0	0	0	0
107986997	524	339	316	107	122	118
100132352	995	566	741	241	284	325
595135	125	72	94	39	22	55
105376058	9	1	0	0	3	3
440896	123	66	84	3990	3127	4805
653404	106	63	56	34	52	68
644019	1173	1063	996	1410	1577	1364
107986998	18	16	15	28	34	22
100616184	45	36	21	4	4	9
107984035	310	323	282	63	80	81
112268035	165	146	113	47	57	67
105376065	23	27	24	5	3	8
101928906	17	12	10	1	0	1
100289124	20	14	16	2	0	3
105376064	3	6	2	0	0	0
107987000	33	14	25	3	0	4
105376063	61	17	19	1	3	1
728577	742	402	407	444	452	668
389730	0	1	3	0	0	2
100996582	0	0	0	0	0	0
112268036	1	1	0	1	0	4
103908605	12	17	11	4	3	6
101927827	0	1	0	0	0	0
105500239	1	0	1	0	0	0
102724818	0	0	0	0	0	0
112268044	22	17	15	2	1	0
105376067	0	0	0	0	0	0
102724904	1	0	0	0	0	0
105379434	0	0	0	0	0	0
727905	0	0	0	0	0	0
107987066	0	0	0	0	0	0
653123	0	0	0	0	0	0
107984126	196	110	130	15	24	38
105379249	0	0	0	0	0	0
26165	0	0	0	0	0	0
401508	0	0	0	1	0	1
105379435	0	0	0	0	0	0
100289279	139	81	101	353	404	523
105379437	11	1	2	0	0	0
100132948	45	45	49	7	12	16
107987001	160	74	91	6	10	21
105379807	18	11	11	0	1	2
102723678	2	1	2	0	0	0
105379438	2	1	1	0	0	0
107987007	53	15	30	10	11	15
107987010	5	2	1	0	0	0
101930026	82	17	33	1	4	2
107987008	0	0	0	0	2	0
105379439	0	0	0	0	0	0
105379263	20	10	13	5	4	8
102724238	25	17	23	29	28	29
387628	26	14	15	18	24	19
643648	0	0	1	0	0	0
103908604	11	8	3	2	1	4
103352539	2250	1443	1255	164	203	243
100132249	95	78	73	2	2	6
442421	91	46	37	10	24	29
403323	19	9	19	9	9	13
728673	35	23	36	30	33	38
107987006	0	0	0	0	0	1
107987004	1	1	2	1	2	0
107987003	1	0	1	0	0	1
286297	1	0	0	0	0	0
105379814	0	0	0	0	0	0
375719	0	0	0	0	0	0
100996643	2	1	0	0	1	1
105379442	0	0	0	0	0	0
107987009	1	0	1	0	0	1
105379255	4	2	2	1	0	1
203274	967	621	605	49	90	138
100616194	81	69	49	7	8	19
642236	96	55	70	29	30	31
644316	2	0	1	0	0	0
110006327	43	19	25	15	17	12
728747	13	10	13	4	5	8
105379257	0	0	0	0	0	0
101929583	0	0	0	0	0	0
107987067	1	2	1	0	0	0
107987068	0	0	0	0	0	1
100132154	1	3	0	1	0	1
102724507	0	0	0	0	0	0
105379443	0	1	0	0	0	0
112268045	0	0	0	0	0	0
653427	67	37	37	22	42	52
105379444	23	21	23	4	9	10
107987069	0	0	0	0	0	0
105379445	0	0	0	0	0	0
105379446	0	0	0	0	0	0
105379447	2	2	1	0	0	0
105379251	72	58	40	32	36	45
220869	1571	1496	1390	1687	1966	1970
105379250	13	13	8	17	16	15
349334	29	15	19	9	13	22
101928381	0	0	0	0	0	0
107987071	1	1	1	0	0	1
101928195	1	0	0	0	0	0
441432	0	0	0	0	0	0
112267859	0	0	0	0	0	0
105379252	81	41	40	22	13	15
441425	38	26	38	12	16	18
642929	3	0	0	2	2	1
107987072	150	118	136	77	90	56
107987073	17	15	16	5	3	5
105379448	3	1	1	0	1	2
26149	1280	859	1142	181	227	323
728495	0	0	0	0	0	0
727830	0	0	0	0	0	0
105379450	0	0	0	0	0	0
643827	770	397	388	425	413	694
101927602	4	1	2	20	13	34
105379451	0	0	0	0	0	0
105379452	0	0	0	1	2	0
107987074	6	2	5	0	0	0
105379453	2	2	1	0	0	0
107987075	17	8	12	0	2	1
102723709	0	1	1	0	0	0
100131997	111	81	98	3	3	14
100133121	65	58	63	14	17	18
107987076	5	3	3	1	1	1
101928608	6	3	2	1	1	1
84210	33	26	34	11	19	15
445571	1348	1282	1261	1514	1656	1544
286380	97	54	43	31	43	58
107987077	5	3	2	3	9	5
101929800	30	13	18	1510	1233	1652
102723624	3	3	1	2	0	1
572558	2	1	1	1	0	1
5239	36	17	37	17	6	22
105376070	30	17	26	19	14	29
169693	0	0	0	0	0	0
105376072	0	0	0	0	0	0
101927015	0	1	0	0	0	6
105376071	3	0	0	0	0	0
8395	295	107	114	213	334	505
116224	1522	1136	1015	1259	1607	1699
101927069	4	2	0	1	2	13
5568	6	0	0	1	0	1
2395	434	523	367	105	134	117
9414	975	1313	1297	6354	4547	6698
100885775	1	0	0	0	0	0
9413	68	39	39	34	26	29
105376074	11	4	3	4	1	2
320	753	749	638	63	92	138
375743	2730	2145	2073	2045	2267	2847
105376076	0	1	1	0	0	0
494558	0	0	0	1	0	2
138255	0	0	0	0	0	0
256691	502	392	278	186	166	163
100507244	0	2	0	0	0	0
100507299	1	0	2	0	2	4
23137	2711	2361	2297	2045	2041	3086
687	1041	612	769	1260	1637	1608
101927086	27	21	33	30	43	50
105376079	0	0	0	0	0	0
80036	3	0	0	2	3	4
107984011	3	0	3	2	1	2
105376078	0	1	0	0	0	1
406987	0	0	0	0	0	0
107987078	1	0	0	0	0	0
107987079	0	0	0	0	0	0
23670	288	299	251	3786	2331	2468
51104	1255	1029	1010	1363	1352	1219
138241	470	409	369	215	214	267
101927108	0	3	0	0	0	0
138240	0	0	0	0	0	1
9615	1	16	19	6	6	20
100507540	86	69	72	24	14	26
7763	4187	3473	3200	7481	7256	6993
105376080	0	0	0	0	0	1
117531	1	0	4	14	5	9
101927234	0	1	0	1	0	2
101927191	4	2	0	21	19	3
101927258	0	0	0	0	0	0
216	6	19	13	302	382	279
105376081	0	0	0	0	0	0
301	2807	3343	2443	8857	9958	13420
105376082	0	0	0	1	0	0
101927281	0	0	0	1	0	0
105376084	0	0	0	0	0	0
105376083	0	0	0	0	0	0
102723850	0	0	0	0	0	0
105376085	0	0	0	0	0	0
105376086	0	0	0	0	0	0
101927329	0	0	0	0	0	0
105376087	0	0	0	0	0	0
101927358	0	0	0	0	0	0
103752585	0	1	0	0	0	0
6096	20	24	23	34	30	69
105376088	0	0	0	1	2	1
140803	3	1	0	1	0	1
55071	815	776	804	166	157	202
101927380	38	46	46	20	19	27
138199	731	815	697	305	359	358
54981	521	341	315	104	143	170
26578	2437	1931	1861	944	1066	874
105376090	13	11	3	4	2	8
107987080	1	0	0	0	0	0
105376091	0	0	0	0	0	0
5125	11	21	14	112	110	179
55312	700	891	670	552	435	453
653162	713	617	634	292	368	307
2650	1538	1199	1064	360	344	833
105376093	49	24	29	3	3	22
105376095	376	240	249	35	42	94
158471	675	441	461	41	68	112
50652	0	0	0	0	0	3
442425	0	0	0	0	0	0
105376096	0	0	0	0	0	0
100286938	16	9	11	8	8	9
23230	3300	2933	2500	1587	1733	1699
9630	204	153	193	41	64	82
101927422	0	1	0	0	0	0
2776	5715	4151	4797	3602	4221	3905
107987081	22	19	12	16	22	8
107987031	0	0	0	0	0	0
84131	1289	1574	1373	111	113	290
29968	15658	2684	9105	225	287	328
107987083	1	0	0	0	0	0
105376097	0	0	0	0	0	0
101927450	0	0	0	0	0	0
102723932	11	8	16	3	3	11
7091	3838	3072	3204	5420	6134	5097
101927477	0	0	0	0	0	0
105376101	0	0	0	0	1	0
105376100	0	0	0	0	0	0
105376099	0	0	0	0	0	0
105376103	0	0	0	1	2	2
107987084	0	0	0	3	2	0
105376105	11	7	4	4	3	6
107987085	4	3	4	4	3	1
7088	2109	1877	1817	939	1075	1113
105376106	71	55	49	27	24	28
