GeneID	GSM6290462	GSM6290463	GSM6290464	GSM6290465	GSM6290466	GSM6290467	GSM6290468	GSM6290469	GSM6290470	GSM6290471	GSM6290472	GSM6290473	GSM6290474	GSM6290475	GSM6290476	GSM6290477
28633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28638	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
28557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2051	614	429	522	256	59	48	52	44	31	66	70	101	89	37	62	36
55503	13	7	4	2	1	2	0	2	0	0	1	0	0	2	3	0
56302	6	8	8	4	0	0	1	1	0	0	1	0	0	0	0	0
105375542	4	3	4	5	0	0	0	1	0	1	0	0	1	0	0	0
105375543	2	1	0	3	0	0	3	0	0	0	0	1	2	0	0	0
135927	3	2	2	2	0	0	1	0	0	1	0	3	0	1	0	0
3792	17	17	15	15	5	7	6	13	9	6	2	2	8	12	3	12
135924	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105375544	0	0	4	4	0	0	1	0	0	0	2	0	0	1	0	0
346517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89883	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259285	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
259286	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
105375546	1	0	0	1	1	1	0	1	1	1	0	0	2	1	0	0
105375545	2	7	5	5	1	3	1	0	4	0	0	1	1	2	1	4
373156	4175	3401	3264	2999	1563	1757	1825	1787	1819	1970	1548	1510	1555	1816	1286	1466
135932	14	24	20	20	1	1	5	16	4	3	4	1	9	8	4	2
835	3420	3575	3414	2325	653	569	1031	610	744	1141	2046	2087	2052	1068	1133	1057
1180	3	4	0	5	0	0	3	1	0	3	1	4	8	2	2	3
9715	363	351	331	245	207	207	309	224	217	298	454	321	369	245	268	172
101928397	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
100507507	178	159	163	160	154	140	205	200	197	225	234	161	195	174	156	171
7791	12911	12178	11188	9649	6895	6662	8676	8229	6969	10081	14293	12668	12205	8114	7894	7200
102465538	2	2	2	5	7	8	4	7	7	2	3	4	1	4	0	3
2041	1289	1208	1054	780	553	564	701	667	582	944	1189	1051	1064	720	660	655
285965	17	21	25	14	10	19	8	13	7	9	5	5	4	3	5	7
338398	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
259287	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
105375547	2	6	1	0	7	5	12	9	9	4	2	2	1	9	10	4
392133	0	1	0	0	1	0	2	2	1	1	0	0	0	5	12	1
441294	52	30	21	55	9	12	15	22	13	16	29	15	27	16	11	8
101928466	6	2	2	3	1	1	2	0	2	2	1	0	4	0	1	0
285966	23	14	23	47	16	28	60	42	46	83	139	295	277	58	50	57
340307	44	27	16	44	8	11	13	18	8	13	25	19	19	13	9	6
653691	6	3	3	8	5	8	15	12	9	18	35	68	45	11	9	12
154761	7	3	5	11	4	7	19	11	15	16	31	88	64	9	10	13
112267988	5	2	3	3	1	1	2	0	2	2	1	0	3	1	1	0
9747	923	798	882	994	107	136	167	152	185	200	442	364	426	249	158	155
105375549	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
26211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
393046	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0
105375548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392138	5	1	1	6	1	0	1	8	1	2	1	2	1	2	1	1
346525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135941	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0
100128553	77	45	32	55	13	23	21	27	17	24	32	28	37	25	15	15
445328	138	86	84	139	47	62	55	80	62	72	90	66	80	67	34	58
101928605	136	94	76	130	61	68	87	89	103	107	77	57	80	81	57	70
112267987	40	24	16	60	15	11	28	23	25	26	17	7	15	29	18	28
402317	17	11	6	20	3	10	7	8	7	11	8	7	7	13	5	3
101928492	81	72	59	101	54	61	61	70	71	75	53	39	65	53	39	55
401428	240	138	117	207	67	81	106	139	134	137	130	102	123	137	87	98
401427	11	6	8	9	3	7	6	9	11	8	15	4	5	12	5	7
728377	258	204	175	224	116	99	126	154	128	119	168	159	166	128	105	106
100142659	93	55	43	73	15	28	24	38	26	33	41	35	58	35	18	21
441295	211	121	113	210	62	71	107	114	109	126	126	91	113	122	79	91
346528	21	9	5	21	3	7	15	6	9	10	8	8	7	13	4	3
7984	396	281	239	306	157	170	187	201	186	199	194	188	219	163	116	130
135935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27010	847	688	843	823	526	608	549	517	677	565	467	347	461	520	401	476
105375552	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
105375551	1	1	2	5	1	1	0	5	1	0	1	0	0	0	0	0
105375553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26047	1	2	2	1	23	21	20	21	18	21	12	12	8	11	14	15
101928700	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
100313895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375556	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
105375554	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
202865	1	0	0	0	0	0	0	0	0	0	5	5	1	2	0	0
105375557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8454	4599	6506	5474	2924	4292	4532	5833	6862	4348	6199	7826	6215	6265	7260	4973	5218
2146	5851	4701	4707	3586	9774	10361	10253	8092	8977	9374	5966	4652	4992	5817	5852	6175
6090	0	0	0	0	1	2	4	3	1	3	1	0	0	0	0	4
6086	0	0	0	0	3	3	1	2	1	1	1	0	0	1	1	1
6085	1	2	1	2	2	5	2	1	0	7	1	1	3	2	1	1
6084	0	0	0	0	1	3	2	1	2	2	1	3	2	0	1	0
102723099	37	37	35	43	18	16	13	7	5	19	10	19	20	12	3	5
9601	3885	6171	5426	2701	1347	1662	1530	1196	1465	1608	4986	4372	4297	1950	1801	1470
136051	299	328	268	171	165	156	91	72	117	132	149	183	146	115	106	73
155054	165	121	126	188	51	80	139	68	119	178	87	176	97	59	119	88
57541	1160	1251	1057	1129	980	1126	1022	792	1084	1027	990	1176	1083	883	870	875
107986856	20	33	26	18	5	4	9	3	8	4	20	9	7	8	6	6
8427	2201	1751	1841	1441	1843	2314	2158	2302	2010	2231	1510	1540	1367	1553	1617	1357
7988	783	607	530	542	1753	2198	1838	1825	1477	1718	529	516	555	1090	1007	1006
100289678	1340	959	644	1087	311	447	533	750	511	669	826	764	838	842	509	515
155060	678	379	353	554	48	62	121	215	108	153	158	164	149	210	97	97
100189144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375559	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
101928733	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27153	955	854	829	747	923	1090	1113	751	997	1008	787	929	758	615	743	642
155061	1335	1149	926	922	1149	1268	1358	1201	1033	1292	1520	1690	1412	1235	974	821
100189146	8	10	8	20	2	5	16	5	3	4	8	1	4	11	5	7
79970	1171	944	850	1047	319	464	457	563	446	541	518	590	436	683	416	368
100189029	10	11	13	24	0	2	4	1	4	16	9	8	6	2	4	4
100189267	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189194	1	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0
100189355	4	1	2	5	0	0	1	1	2	2	1	1	1	2	1	1
100189432	0	1	6	2	0	0	3	4	1	6	0	4	2	4	2	1
100189177	0	5	3	6	0	0	1	0	1	0	2	0	1	0	2	3
100189376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189289	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100189379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84626	704	587	470	508	145	188	282	258	247	290	278	271	383	218	231	224
168544	476	346	302	352	59	70	92	129	82	103	127	110	83	126	67	50
23145	1285	479	371	782	268	348	362	864	264	293	247	217	202	503	156	88
643641	1340	938	749	1076	162	225	337	290	214	330	507	589	504	432	359	277
401431	31	60	46	21	5	1	1	10	2	5	17	19	16	9	13	3
155066	795	747	707	433	180	201	161	124	127	131	42	73	52	83	81	78
653857	68	53	37	68	17	33	40	36	31	27	21	27	26	35	37	23
100134040	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
65999	37	27	34	36	5	0	5	3	2	2	3	1	2	2	4	1
113763	208	152	125	175	2	17	24	25	7	17	24	24	28	28	10	14
105375560	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
5919	0	0	0	0	1	0	1	0	0	1	0	0	0	0	3	0
107986858	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0
105375563	5	8	8	13	15	29	36	30	34	29	1	1	2	14	27	17
29803	2978	3139	2433	2093	3108	4656	5191	4517	3601	4570	1349	1536	1394	2630	2981	2738
285971	156	157	152	102	37	42	68	48	65	68	81	84	78	50	45	31
105375564	30	20	13	23	7	13	26	16	14	12	13	21	13	13	20	9
107986859	19	6	8	17	5	1	5	4	1	4	9	4	3	4	0	3
728743	281	231	171	279	34	54	99	51	86	94	145	159	152	136	64	70
285972	679	506	355	521	267	269	570	672	381	515	833	604	711	812	360	387
155038	298	230	198	393	177	278	804	541	422	723	827	834	720	718	436	631
168537	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55303	23	19	2	33	0	0	1	3	3	3	5	0	2	3	1	1
474344	1211	1188	1103	1074	160	204	303	233	303	251	416	362	492	573	177	276
26157	927	605	579	927	254	229	334	469	248	283	661	481	494	606	271	363
100527949	227	197	177	188	1416	1673	1487	1673	1423	1381	245	335	264	1231	857	1021
170575	220	148	128	235	31	28	88	121	42	48	99	86	99	146	35	42
55340	155	158	138	119	1414	1668	1471	1653	1412	1377	216	311	237	1200	852	1017
105375566	77	153	121	80	3081	2807	3118	2559	3316	2569	1869	1465	1634	2605	2100	2101
28959	273	249	222	236	130	150	341	234	207	399	276	246	319	290	169	185
55365	33	58	29	33	18	43	40	36	30	47	48	55	64	46	25	19
105375567	7	2	6	0	0	0	0	0	2	3	0	5	2	3	2	3
26	1598	1946	1479	1269	817	1203	2004	1188	1224	2047	1191	1528	1379	905	954	1184
3757	162	147	152	128	50	102	75	91	100	76	37	57	70	54	41	52
4846	193	153	154	211	24	23	17	19	16	13	23	15	23	16	4	6
285973	142	120	108	134	12	19	14	22	18	23	17	17	17	15	7	7
11194	1196	1149	1066	899	355	450	590	398	622	767	943	886	706	367	611	521
9311	120	86	63	137	27	61	70	56	47	87	64	81	52	35	46	34
1020	739	798	697	648	130	175	159	133	151	191	244	224	212	140	114	117
6522	5406	5086	4831	3663	2502	2733	3123	2922	2785	3437	5196	5022	4512	2824	2787	2201
10922	3091	3774	2862	1533	1497	1976	2114	1546	1846	2362	2292	2753	2169	1316	1882	1413
83590	1178	1174	1047	737	364	417	447	591	343	506	844	826	587	461	397	268
116988	2962	2684	2113	2277	3808	3790	4488	5844	3574	5181	4726	4020	3593	4498	4006	2882
107986862	23	34	11	16	13	29	42	12	13	19	32	37	27	23	18	30
2636	3	2	0	4	2	4	3	0	0	5	3	0	0	3	3	0
136371	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0
392843	0	0	0	0	1	0	0	3	0	0	1	0	0	5	0	0
114483834	1219	1533	1229	1023	356	392	548	469	533	779	2073	2333	2115	865	663	665
114483833	30	7	7	30	0	1	3	10	0	1	20	13	14	13	3	5
10061	1792	2388	1798	1417	537	612	850	675	788	1095	2992	3462	3037	1195	970	967
54480	2233	1782	1676	1645	1936	1963	2578	3143	2293	3022	4378	4103	3799	3787	2316	2107
768213	100	71	67	54	65	83	86	127	80	98	181	135	133	130	83	67
6604	711	520	427	456	142	248	216	190	180	223	143	119	137	146	152	165
51667	2302	1892	2106	2446	12547	12507	7251	11309	8767	7619	3791	2460	2878	9766	4858	5777
349136	334	237	224	213	947	921	756	1033	947	779	574	329	378	844	599	643
100131176	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
155051	7	1	3	12	0	0	0	1	1	0	2	0	0	0	0	0
100500835	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6009	2420	2371	2325	1977	2242	2589	2698	2149	2081	2847	2485	2365	2283	2039	1829	1820
51422	924	755	685	874	771	722	1049	1610	906	1230	1653	1293	1343	1748	936	1069
644090	0	0	1	0	36	61	60	10	46	63	8	19	9	17	64	48
100505483	97	85	64	91	13	13	20	24	18	34	41	47	61	23	27	34
105375570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63917	1375	1104	951	1289	645	799	1004	998	906	1083	1069	1134	1083	1087	801	766
731075	25	22	11	23	22	27	35	24	30	27	24	38	22	24	20	14
58508	4122	3562	3304	5170	9363	11098	11131	8217	8700	8672	4660	4006	3996	6546	6202	4827
220832	16	5	4	6	4	6	5	3	6	9	8	9	7	4	3	2
100128822	218	147	121	134	92	50	85	68	115	78	52	44	56	62	56	49
105375574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7516	1156	1211	1285	1296	139	178	336	243	228	437	1032	885	923	587	555	497
57180	314	357	284	212	184	195	234	215	256	238	230	228	197	186	197	188
102723686	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103724390	1	0	0	2	1	0	0	0	0	1	1	0	0	0	0	1
105375578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1804	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
107986722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267989	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
105375581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132707	383	364	332	355	180	216	243	245	232	287	282	274	285	394	259	249
22976	1440	1477	1527	1257	798	781	1107	906	879	1171	1581	1584	1538	1156	1131	1061
202781	214	192	137	169	54	73	88	74	57	65	89	71	73	96	77	81
100128264	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105375584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375586	5	2	0	12	2	7	7	5	7	12	2	0	0	10	4	5
105375587	0	0	1	1	0	0	3	1	0	0	3	0	2	0	0	0
105375588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375589	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
105375591	96	63	87	80	25	58	51	26	15	43	64	68	51	48	31	39
3638	6393	4351	7303	5073	13344	12700	17478	17736	11485	17770	11078	15081	13079	18411	17661	15625
105375592	27	8	13	28	8	16	36	42	20	30	10	8	16	51	44	34
338436	54	29	70	39	10	20	32	23	18	27	19	11	17	28	43	32
105375593	52	34	49	51	16	7	25	26	10	38	22	10	6	20	34	21
100286906	39	38	20	28	0	0	0	0	1	0	3	1	2	0	0	1
105375594	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	95	105	56	80	319	320	230	334	253	198	77	63	45	93	145	122
107986863	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285888	11	3	3	5	0	0	0	2	0	0	0	0	0	0	1	0
100506302	355	254	250	222	139	149	114	94	105	145	126	64	143	111	107	115
155435	5637	4229	4309	6834	5071	6681	5833	5070	5506	5140	4448	4084	4031	4383	3563	3218
6469	140	59	73	126	1	6	14	17	4	7	10	8	2	2	8	11
389602	20	4	7	15	5	8	5	10	0	6	5	4	6	10	17	4
105375597	3	1	1	0	1	2	3	0	1	0	3	1	1	1	2	2
105375603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375599	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
285889	1	2	0	1	0	0	0	7	0	0	2	0	2	0	0	0
100506380	392	226	275	324	75	100	144	141	119	116	144	159	89	146	129	97
112268012	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0
64433	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0
140545	191	70	139	181	54	78	92	96	86	89	117	91	85	119	48	59
101927858	73	21	30	61	20	31	42	40	32	31	45	35	40	51	26	18
64327	1543	1248	1400	1561	1312	1282	1275	1187	1159	1095	1050	943	936	1077	838	802
102723795	5	2	9	9	0	4	1	6	4	2	0	5	1	0	1	1
105375604	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	1
105375605	3	1	1	3	1	0	2	1	0	0	1	0	1	0	0	0
64434	2180	2481	2291	1888	1411	1475	1810	908	1535	1853	2106	1965	2009	1414	1629	1390
3110	236	149	158	174	16	17	21	9	16	21	36	41	35	10	14	23
105375606	10	11	15	19	1	0	2	0	2	0	4	0	4	0	0	0
645249	23	43	31	20	2	1	1	4	0	1	1	3	4	0	1	0
105375607	3	5	5	3	9	1	2	0	7	5	11	7	1	5	1	0
9690	4411	5016	4334	3850	3708	3993	4403	3665	4457	4936	7233	7308	6495	4773	4130	4106
10049	2405	2648	2455	2123	12713	15886	16304	10109	11009	13249	5572	6369	5133	7601	8120	7637
101927914	206	130	126	203	33	42	53	51	30	51	4	7	7	30	19	20
105375610	765	468	370	744	28	41	57	84	60	72	20	14	17	53	25	45
5799	2407	2100	2052	1663	432	581	425	726	414	625	514	404	418	755	327	377
406945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375615	230	125	157	206	8	9	12	23	10	19	31	29	34	49	14	15
105375614	92	57	64	89	8	9	2	11	13	2	13	7	7	15	3	12
100506585	210	286	164	99	0	7	4	4	3	0	12	3	5	0	1	0
105375613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693180	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	2
105375616	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
100847032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54892	5492	5395	6044	4832	1537	1551	2432	2010	2174	3483	6583	5957	5615	3538	3559	3402
57488	10097	7943	9671	9540	7287	7695	7892	7279	7442	7103	4447	3924	4358	5419	3911	4542
105379752	41	22	22	79	36	14	57	51	35	41	9	8	18	74	24	17
55112	520	370	334	496	208	293	290	223	338	322	300	304	262	231	211	265
154822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7434	39	23	26	31	2	8	8	13	5	2	0	0	1	3	2	0
101927506	47	26	23	42	14	35	54	21	33	45	31	30	35	27	17	19
441308	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0
644128	464	397	338	477	293	388	417	311	414	462	407	319	418	375	334	311
169270	402	231	279	380	119	150	245	183	217	281	206	217	253	234	170	185
101927566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377773	3	5	2	1	2	3	0	2	1	2	1	7	2	1	1	1
157693	5	3	4	4	5	2	8	1	3	3	3	4	2	6	2	4
26260	864	536	730	937	118	195	211	152	153	181	234	174	267	173	122	168
157695	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
157697	1617	1348	1251	1505	3075	3202	2269	2602	2247	1867	1330	1228	1189	2073	1335	1271
9228	2	0	0	0	0	1	0	0	3	1	5	0	1	1	0	2
401442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100507435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377778	4	1	3	7	1	1	6	1	10	8	6	11	9	2	5	2
2055	1115	838	679	1597	687	752	809	854	615	735	810	1042	786	668	475	458
101927752	379	270	228	350	77	119	163	169	165	164	275	292	285	188	88	110
100500912	3	3	0	1	0	0	1	0	0	0	0	1	2	0	0	0
105377779	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
693181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9639	1246	1454	1227	1037	100	109	178	185	117	185	440	409	403	232	189	148
100131395	20	17	19	81	0	0	0	0	0	5	2	2	3	7	3	0
9920	7825	4748	5240	8381	225	300	414	334	383	418	938	1024	1009	541	350	320
101928058	56	12	12	47	1	4	0	12	0	2	4	0	6	15	0	13
104266957	4	4	3	8	0	1	0	1	2	0	0	0	0	1	0	0
9172	27	7	22	35	2	11	2	3	1	10	3	6	9	5	6	16
102465695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927815	59	32	53	25	24	15	14	43	14	33	15	10	13	37	14	12
107986865	59	70	57	57	4	10	21	14	7	11	17	8	13	26	6	10
105377785	121	71	89	136	51	32	29	50	67	43	36	36	33	53	30	32
105377786	46	32	30	53	4	11	12	9	5	18	12	14	15	24	0	8
64478	42	22	19	35	0	0	6	5	2	2	8	7	11	9	1	2
105377792	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105377791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287015	145	114	120	73	15	16	22	16	18	25	49	53	44	27	18	15
79648	1505	1459	1352	1474	1209	1160	1362	1098	1390	1423	1271	1238	1389	1242	1178	1114
285	41	28	17	35	10	14	23	23	25	29	38	31	34	22	22	13
100507530	75	49	40	107	7	14	22	28	15	26	39	44	37	32	25	20
102465861	0	1	1	0	0	0	1	0	0	2	3	1	1	0	1	2
55326	3641	3933	3446	3795	403	444	655	589	579	646	3066	2365	2856	1382	802	722
100616348	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
100616372	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
107986909	41	9	9	39	1	0	0	0	1	0	1	1	4	0	0	0
389610	98	19	34	98	5	3	0	4	7	1	1	1	1	11	1	1
100652791	51	28	36	53	1	3	4	4	4	2	1	1	5	18	1	3
1672	141	166	166	69	151	165	166	260	119	143	111	82	63	155	48	100
1671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1669	0	0	0	0	1	2	0	0	0	3	2	0	0	0	0	3
449491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377803	0	3	0	0	1	3	1	4	0	0	1	0	2	1	0	1
101928095	10	10	10	9	10	10	17	20	21	20	15	9	12	18	11	13
349196	17	16	13	23	2	9	4	7	5	3	2	2	5	3	1	3
100128890	86	56	42	54	3	8	9	10	11	18	10	9	21	16	4	9
641517	1	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0
401447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131980	1	0	1	2	0	0	0	1	2	2	1	1	0	2	0	0
100289462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
