Gene	GSM6290462	GSM6290463	GSM6290464	GSM6290466	GSM6290467	GSM6290468
SV2A	14.91693421	10.25848448	15.6770568	1.406493204	2.718043163	2.903960319
LAD1	0	0	0	3.859679024	1.82136913	3.212345486
CSRP1	86.64725086	92.14317309	83.69954053	78.46923711	72.2383018	72.57330922
HOXB13	2.404695816	2.450129106	1.932456924	0.523346308	0.364273826	0.411180222
ATP5MC1	48.54357488	79.86962916	69.15780217	29.60177557	31.13140159	29.01390443
RCAN1	24.7312212	18.25002708	15.87030249	238.7767532	267.1528198	408.5589483
UBE2Z	74.03726061	81.08324451	74.37543587	345.5721092	348.2177566	311.7003072
CIART	13.54840813	10.57906212	9.734751755	17.76106534	9.331014158	11.12756476
SNF8	53.21611391	70.68736962	65.60691257	65.81079828	69.57630076	55.14954731
CLIC6	1.564029799	0.938834517	0.966228462	5.495136238	5.576191644	5.807920639
CCDC24	5.591406531	4.717070988	4.806986599	5.069917362	5.380044199	4.188898514
RUNX1	180.7431936	180.3478209	176.6024072	207.8011936	217.6956426	257.8356981
IGF2BP1	2.306943953	1.44259938	1.135318443	2.093385233	3.866906768	2.158696167
CBR1	12.62954063	15.43352352	13.62382132	1.439202348	0.728547652	1.619022125
CBR3	1.114371232	0.664053683	0.6280485	2.191512666	1.989495511	1.696118417
MORC3	42.48295941	45.40753286	45.29195916	193.0493695	183.7060926	176.0365326
CHAF1B	29.7752173	35.85889887	41.08886535	7.130593452	7.705792473	10.76778207
SIM2	0.684263037	0.457968057	0.458958519	0.817728607	0.644484461	0.745264153
HLCS	19.96093031	15.70830436	18.33418507	4.481152765	7.229434393	10.20240926
GOLGA6A	1.231673467	0.732748891	2.536349713	0.948565184	0.308231699	0.9251555
SCUBE1	42.79576537	60.52047875	63.96432419	25.34958681	26.39584185	20.6361074
ARHGAP27	87.05780868	82.11367264	71.23519337	136.1354585	141.5063709	116.2869066
ADPGK	137.6737231	146.8932543	140.4171513	236.3889857	244.2596109	245.654484
PTMS	18.6901561	17.42568457	16.37757243	17.76106534	16.72857493	16.83269035
ADIPOR1	71.49571218	66.33667307	71.11441481	117.0006091	119.0334779	92.69544135
CYB5R1	12.33628504	13.09788643	10.36280026	18.77504881	20.31527106	15.05947564
PSMD4	231.671914	240.318738	222.1842349	351.1980821	337.0653733	291.5267776
ATP13A2	28.38714085	29.30995566	24.17986726	5.985773402	7.481623965	6.990063778
M1AP	1.192572722	0.526663266	0.458958519	0.065418289	0.084063191	0.102795056
PSMB4	249.2281485	289.6418977	267.1621698	357.3801103	355.8394859	278.1377216
IRX6	0.175953352	0.343476043	0.579737077	0.392509731	0.252189572	0.385481458
BTG2	33.27473397	14.33440019	15.6770568	3314.711971	2539.829199	2843.876609
HK2	24.67257008	26.58504572	28.04478111	7.294139173	7.36953971	20.25062594
C1R	3.186710715	1.28231056	1.497654116	1.242947482	1.092821478	1.182143139
ALDH4A1	11.10461157	16.96771652	14.97654116	5.266172228	6.640992058	6.681678611
STARD9	12.41448653	12.0445599	8.696056159	4.383025333	6.669013122	5.756523111
THEM4	22.34607575	23.01289487	19.2279464	10.76130847	10.70404627	14.00582632
TCHH	35.26887197	21.08942903	28.8660753	6.116609979	5.211917818	10.89627589
UBR1	21.36855713	24.38679904	33.64890619	71.3713528	92.74972031	73.11298326
AMFR	37.24345959	30.68385983	34.73591321	30.15783102	27.46064227	31.06980554
MED8	115.3862984	105.1494659	109.3287505	109.1831236	106.7602521	88.48084407
ISL2	10.77225524	8.678494682	8.961768986	5.233463084	3.278464434	6.758774903
RSPRY1	33.23563323	34.02702664	40.7748411	123.2807648	106.1718097	89.61158968
CCDC17	0.879766762	1.076224934	1.231941289	4.51386191	2.409811464	2.801165264
GPBP1L1	194.096098	194.4990339	189.6464914	343.936652	349.5907887	264.3631841
NAE1	56.9893358	59.74193305	57.99786344	10.30338045	15.69179558	17.2952681
TMEM69	43.49957878	41.49190597	42.07924952	49.16184384	43.54473274	37.08331629
ADGRG5	16.52006475	18.31872228	16.49835099	4.481152765	4.203159531	2.826864028
DRC7	0.918867507	0.870139309	1.425186982	0.163545721	1.401053177	0.822360444
ACE	5.513205041	5.495616685	5.193477984	61.42777294	45.53422825	75.37447449
TEPP	0.645162292	0.48086646	0.338179962	0.196254866	0.140105318	0.539674042
EFCAB14	129.2670629	152.2285822	168.3894652	220.2960867	231.9303429	206.9007481
SPON2	5.063546474	2.702011537	6.208017869	0.883146895	0.700526588	0.770962917
CHCHD6	1.739983151	2.816503551	2.053235482	1.242947482	1.204905732	1.002251792
CTBP1	140.8017826	142.5654562	148.557626	63.35761246	57.55526451	69.59225261
LRRC36	0.938417879	0.572460071	0.676359923	0.654182885	0.924695097	0.436878986
TPPP3	0.23460447	0.183187223	0.048311423	1.112110905	0.896674033	2.569876389
ZDHHC1	4.535686417	2.908097163	2.850373963	2.289640099	4.259201658	3.186646722
ATP6V0D1	90.57687573	96.37937762	89.7143127	154.2236152	128.7287659	116.7751831
CARMIL2	3.949175242	2.953893968	1.473498405	0.817728607	1.765327003	0.9251555
C16orf86	5.513205041	2.56462112	4.855298022	0.22896401	0.616463398	0.565372806
FAM131B	0.860216389	1.076224934	1.376875558	0.425218876	0.364273826	1.207841903
RGS12	23.44089661	23.31057411	22.15078749	9.354815262	9.302993094	13.36335722
PSKH1	34.3891052	42.40784209	41.88600383	21.58803522	24.96676761	28.55132668
ZYX	287.1949718	319.9135863	300.2071832	254.7061065	216.3506316	249.7148887
ABR	1.739983151	1.6028882	1.449342693	1.112110905	1.316989986	2.646972681
LYPD5	2.326494326	1.465497783	1.666744097	1.112110905	1.765327003	0.822360444
CCDC117	20.13688366	28.8519876	31.32995788	147.2892767	143.1035715	113.9483191
ZNF230	19.17891541	16.96771652	20.38742055	27.93360921	29.42211671	28.08874893
CCDC107	7.585544525	6.73213044	5.338412253	1.962548656	2.269706147	3.546429417
ZNF222	3.088958853	3.137081191	3.26102106	20.90114319	18.15764917	15.62484844
NPR2	1.857285386	1.6028882	0.990384174	0.032709144	0.084063191	0.282686403
ZNF890P	0.39100745	0.389272849	0.6280485	0	0.056042127	0.154192583
ZNF221	2.072339484	2.953893968	4.323872368	4.775535064	2.605958909	3.263743014
ZNF233	0.351906705	0.366374446	0.289868539	0.392509731	0.112084254	0.436878986
ZNF235	4.281531575	4.121712514	4.686208041	3.892388168	4.651496547	6.167703333
GNE	34.79966303	36.43135894	43.60105935	15.79851668	21.43611361	20.79029999
TNFRSF13C	6.099716216	3.388963623	3.309332483	1.733584646	1.541158495	1.850311
ARHGAP35	93.95909017	91.50201781	104.4734525	83.70270019	98.29789089	72.54761046
PTGIR	3.46041593	2.656214731	1.763366943	15.01349722	14.09459496	34.8732226
CALM3	310.4794655	374.7323627	475.6742719	236.9777503	235.2368284	195.2849068
DFFA	32.9032769	46.07158655	41.57197958	26.91962574	27.79689503	25.85295647
CCDC28B	3.108509225	4.32779814	3.647512444	2.485894965	1.961474448	1.747515944
IQCC	6.725328135	8.632697877	6.956844927	1.602748069	2.017516575	3.263743014
TMEM234	8.582613522	6.319959188	8.043851947	9.649197561	8.63048757	9.945421625
BSDC1	40.76252663	35.81310207	41.74106956	92.40333257	116.1192873	81.82486422
ZBTB8A	7.976551975	6.594740022	6.739443523	6.182028268	6.977244821	6.912967486
ATAD3B	50.24445729	76.54936075	49.39843012	63.9790862	65.17699379	64.01562085
SSU72	77.57587803	94.47881018	85.17303893	62.83426615	77.98261983	73.42136843
UBE2J2	36.50054543	49.78112781	37.97277856	65.71267084	68.9318163	53.55622394
ZNF362	30.85048778	29.49314288	27.92400255	4.939080785	5.856402279	5.139752778
CPAMD8	2.267843208	1.328107366	1.787522655	3.696133303	4.679517611	8.377797028
NR2F6	16.38321214	21.54739709	14.13109126	2.91111384	2.29772721	2.544177625
ANKLE1	36.28549134	44.65188557	27.73075686	4.448443621	3.16638018	5.807920639
CCDC58	8.172055699	13.48715928	11.25656158	8.962305531	10.33977245	9.894024097
VMA21	59.60908571	68.74100537	58.21526484	42.48917841	37.74437259	37.49449651
KALRN	5.591406531	4.991851823	5.000232291	0.359800587	0.840631906	0.411180222
CILP2	0.684263037	0.526663266	0.483114231	0.392509731	0.616463398	0.950854264
FAM86C2P	5.493654669	6.09097516	4.51711806	1.668166358	1.036779351	0.873757972
ABCG1	2.326494326	1.396802574	1.497654116	2.289640099	2.157621892	3.520730653
UBASH3A	0	0	0.024155712	3.761551591	1.288968923	1.798913472
SLC37A1	15.30794166	15.02135227	16.11185961	20.37779688	18.29775449	24.56801828
PDE9A	1.857285386	1.305208963	1.328564135	14.09764118	17.37305939	19.7109519
WDR4	10.85045673	23.79144057	17.58535801	31.04097792	24.93874655	25.33898119
NDUFV3	39.80455838	51.3153208	42.75560945	33.00352657	30.87921202	38.90792853
PKNOX1	21.91596756	27.72996586	24.05908871	42.06395954	38.1927096	28.91110938
CBS	179.4528691	77.87746811	141.0935112	14.45744177	15.07533218	18.52880876
U2AF1	57.02843654	80.73976847	89.52106701	104.6038434	129.0650187	99.30002367
HSF2BP	0.957968252	0.755647294	0.676359923	0.294382298	0.308231699	0.513975278
RRP1B	39.80455838	63.13089667	50.92023995	20.60676089	20.95975553	25.05629479
PDXK	80.95809247	105.2868563	88.26497001	137.3456968	107.7129682	155.0663413
G6PD	74.54557029	90.47158968	91.09118826	46.5451123	42.39586913	75.01469179
CSTB	45.94337534	55.71181415	46.88623612	126.2245877	94.34692093	90.04846867
RRP1	32.96192801	43.78174626	36.49928015	41.90041381	24.57447272	30.88991419
AGPAT3	97.69321132	116.4154801	112.6139273	78.69820112	71.06141713	86.34784667
TRAPPC10	52.70780422	54.61269081	57.87708488	128.546937	129.7375242	152.6506575
GAB3	10.77225524	10.21268767	11.25656158	3.336332716	3.530654006	4.317392333
GATD3A	3.734121145	2.129551466	0.676359923	0.163545721	0.196147445	1.284938194
ICOSLG	21.74001421	30.77545344	19.42119209	245.6129643	233.0231644	281.1187782
CFAP410	19.21801615	13.41846407	15.43549968	8.602504944	9.751330111	10.53649319
ZNF66	2.737052148	2.037957854	3.212709636	3.041950417	3.614717196	3.752019528
LRRC3	12.57088951	12.63991838	12.15032291	5.135335651	4.735559738	5.833619403
ITGB2	493.4709519	426.643042	373.3506777	476.5395229	478.5717442	554.3223371
FAM207A	11.67157237	13.80773692	11.76383153	4.677407631	6.136612915	4.600078736
RALGDS	49.07143494	48.9109885	31.83722783	41.08268521	41.02283702	66.14861825
LSS	44.04698921	37.64497429	71.95986471	114.6128415	104.6306512	147.3824109
VAV2	47.23369993	46.75853863	41.33042247	34.90065694	28.02106354	51.88580429
MCM3AP	128.9933577	125.7122317	117.3726024	68.10043838	76.63760878	84.67742701
C21orf58	70.65504617	55.23094769	60.94486025	2.649440686	2.409811464	3.880513347
PCNT	89.95126381	88.2046478	86.76731589	51.90941196	53.77242093	51.47462407
DIP2A	46.51033615	45.86550092	42.12756095	20.73759747	22.78112466	33.76817575
PRMT2	48.30897041	41.78958521	54.51944097	16.45269957	15.5236692	23.02609244
CLDND2	0.860216389	0.412171251	0.434802808	0.359800587	0.224168508	0.565372806
ZNF208	0.938417879	1.259412157	0.966228462	1.210238338	1.316989986	0.873757972
ZNF761	33.78304366	38.35482478	36.06447735	36.14360442	42.45191126	39.60179515
C9orf116	0.70381341	1.007529726	1.449342693	0.392509731	0.420315953	0.46257775
ZNF714	6.803529625	4.831563003	5.072699426	7.850194626	8.574445443	7.118557597
GPSM1	25.84559243	30.18009496	21.37780472	28.98030183	25.91948377	42.04317772
C19orf47	10.40079816	16.21206922	11.54643012	10.63047189	10.7600884	12.74658689
CFAP157	0.527860057	0.48086646	0.458958519	0.45792802	0.896674033	0.668167861
TOR2A	40.9971311	39.40815131	38.55251564	19.85445057	16.56044855	23.36017638
ST6GALNAC6	38.88569088	29.99690774	29.25256669	30.38679503	26.73209461	29.37368713
SHKBP1	75.32758519	72.90851469	74.10972304	106.566392	109.1700635	78.14994099
RDH13	9.638333636	14.38019699	13.91368985	2.812986407	6.89318163	4.240296042
ZER1	26.60805695	18.25002708	20.72560051	17.04146417	21.38007148	22.56351469
ZDHHC12	43.48002841	43.69015265	55.24411232	15.86393497	14.62699517	15.62484844
PKN3	51.57388262	62.39814778	49.73661009	22.63472784	22.83716678	13.10636958
SPTBN4	0.39100745	0.48086646	0.458958519	0.065418289	0.168126381	0.154192583
BRSK1	3.010757363	3.915626888	2.584661136	1.308365771	0.812610843	1.721817181
COX6B2	0.664712665	0.457968057	0.579737077	0.196254866	0.784589779	0.334083931
NLRP4	0	0	0	1.471911492	1.569179558	0.359782694
PLPP7	3.22581146	3.228674803	2.777906828	0.065418289	0.224168508	0.334083931
TAOK1	104.0861831	95.71532394	122.4936133	294.284171	276.0354969	294.5335329
MED27	11.92572722	18.13553506	14.30018124	24.8262405	26.36782079	26.59822063
DEDD2	18.88565982	16.64713888	16.90899809	169.6950405	157.1141033	150.3377688
SIK3	55.38620525	43.91913668	44.49482068	381.9446777	398.0672286	452.1440519
MPZL3	5.083096847	3.663744457	4.299716656	12.13509253	9.499140539	8.968868597
JAML	2.658850658	0.709850489	0.507269943	0.785019463	0.196147445	2.31288875
NEK8	12.10168057	9.754719617	9.613973198	15.07891551	12.58145753	15.7276435
TLCD1	0.899317134	1.6028882	1.497654116	1.112110905	0.47635808	0.9251555
PCSK7	66.06070863	85.34234744	70.00325208	114.3838775	107.4887997	89.50879463
SAFB	123.3824008	154.3123368	142.615321	240.2813738	240.4767673	233.4989687
CD3G	1.094820859	0.709850489	0.966228462	0.719601174	0.728547652	1.259239431
S100A1	0.215054097	0.526663266	0	0.163545721	0.420315953	0.745264153
CHTOP	162.8546028	150.1677259	170.3943893	344.2964526	317.1143761	305.8152903
CXCR5	0.019550372	0.022898403	0	2.878404696	1.625221685	5.653728056
ZBTB7B	83.75379573	82.18236785	96.88855903	30.45221332	20.42735532	35.33580035
FLAD1	61.8182778	81.7701966	61.59706446	48.67120668	49.59728246	49.44442172
SHC1	130.3032326	122.5064553	152.7607199	224.679112	216.7989686	238.9471066
NLRX1	84.49670989	77.44239846	86.79147161	24.76082221	27.68481078	25.05629479
ADAR	580.9588688	523.9612541	567.5625986	2393.524341	2167.008949	2367.395828
IL6R	502.8551307	519.3357768	595.8489369	267.7897642	193.9337807	260.0457918
UBE2Q1	151.2807823	170.8907805	156.2391423	154.9105073	142.5711713	130.7810094
CRTC2	101.0754258	88.66261586	83.4338277	260.4302067	272.6169272	213.8651131
ANO10	16.59826624	14.97555547	16.98146522	8.504377511	7.537666092	11.23035982
FDPS	359.374947	323.9666036	430.4547799	178.7554735	192.1684537	169.8688293
RUSC1	62.09198302	74.14502845	69.08533504	17.95732021	15.85992196	20.32772224
GBAP1	41.50544079	41.12553153	41.8135367	16.77979101	10.03154075	9.071663653
FAM189B	47.66380812	69.42795746	70.99363625	10.89214504	13.39406837	12.72088813
PAQR6	23.04988916	8.060237805	10.72513593	12.98553028	13.47813156	18.60590506
PMF1	42.93261798	37.55338068	42.22418379	37.45197019	41.47117404	40.26996301
SLC25A44	70.53774393	87.35740689	78.82008679	158.0832943	135.0895473	165.7313283
LMNA	444.8100748	419.7506227	371.0800409	589.7785804	444.2739624	821.1526025
CCR5	0.31280596	0.274780834	0.217401404	0.22896401	0.308231699	0.102795056
NBEAL2	162.2680916	161.5024353	113.89418	19.75632314	30.45889607	33.5882844
CCDC12	28.71949718	28.23373072	30.67775367	29.17655669	25.38708357	22.92329739
UBQLN4	59.96099242	81.88468861	67.9500166	176.2041602	152.7428173	125.384269
PPP1R35	19.37441913	16.41815485	15.09731972	4.939080785	4.903686119	3.777718292
GPATCH4	57.71269958	120.0334278	78.09541545	124.8835128	118.0247196	110.6331785
FGFR4	6.940382233	6.297060785	5.507502234	2.584022398	3.026274862	2.646972681
NACC1	64.20342325	78.90789624	84.03772049	87.49696093	72.04215436	63.68153692
HK3	42.11150234	31.2334215	26.08816848	20.0179963	20.42735532	22.15233447
IER2	41.56409191	26.12707766	25.31518571	158.9664412	131.3627459	171.6934415
ZNF394	34.01764813	28.30242593	28.18971538	101.7254387	99.39071237	73.88394618
CPSF4	37.947273	39.86611937	39.34965412	17.53210133	18.69004938	17.32096686
LY6E	66.37351459	51.70459365	31.71644927	44.77881851	37.3520777	45.28122197
VPS28	140.3521241	110.8511682	114.5705399	55.86721842	60.24528661	48.00529094
TONSL	110.5964572	169.0818067	149.0407403	16.02748069	13.92646858	23.25738132
PWWP3A	43.73418325	61.66539889	46.74130185	23.81225703	30.79514883	32.71452643
RECQL4	214.9367951	279.2918196	229.0203012	40.91913949	33.65329731	53.09364619
LRRC14	63.73421431	84.08293529	81.98448501	28.26070065	24.96676761	34.12795844
ZNF333	21.15350303	23.31057411	20.26664199	31.17181449	30.48691713	41.16941975
COL26A1	0.31280596	0.618256877	0.338179962	0	0	0.025698764
PPP1R16A	32.51226945	45.17854883	35.36396171	25.02249537	30.7391067	31.55808206
FOXH1	0.801565272	0.709850489	0.966228462	0.098127433	0.056042127	0.488276514
ORAI2	40.9971311	43.02609897	48.33557882	34.70440207	30.45889607	39.93587908
ALKBH4	11.31966567	13.32687046	12.1261672	4.677407631	4.287222721	3.315140542
SH2B2	12.76639323	13.87643213	13.40641991	1.013983472	1.513137431	2.749767736
MRNIP	52.21904491	50.14750225	47.27272751	14.58827835	13.81438432	19.60815685
SQSTM1	160.2544033	131.9634957	131.8177179	3391.545751	2674.274262	1900.42359
MGAT4B	84.73131436	70.20650316	70.14818635	95.90321101	95.41172135	81.18239513
RPL8	1454.234907	1439.988962	1357.720079	861.8205333	888.4918827	744.8529726
MAML1	77.28262244	83.67076404	96.23635482	231.6134506	306.074077	245.1919063
PGLYRP2	0	0	0	7.523103183	2.241685083	3.469333125
LRWD1	15.36659277	22.87550445	19.80768347	8.34083179	8.686529697	8.763278486
NAPEPLD	11.26101455	12.15905192	11.30487301	3.041950417	1.064800414	3.597826944
PSMC2	63.34320686	62.5355382	75.82477856	61.46048209	53.52023136	43.94488625
CELF5	0.371457077	0.343476043	0.507269943	0.130836577	0.140105318	0.282686403
MFSD12	58.98347379	68.35173252	56.30696363	60.87171749	54.3328422	78.14994099
USP41	0.117302235	0.503764863	0.797138481	0.163545721	0.280210635	0.436878986
TUBA3FP	1.114371232	1.053326531	0.869605616	0.91585604	0.840631906	1.002251792
YDJC	34.74101191	40.34698583	31.7889164	20.18154202	17.37305939	17.37236439
CCDC116	1.446727564	1.831872228	1.038695597	0.065418289	0.112084254	0.179891347
DVL3	79.90237235	67.20681238	64.35081557	85.43628484	93.61837328	106.5213763
AP2M1	232.2779755	249.6612863	280.3028768	154.6488341	140.3855283	150.8003465
ABCF3	39.53085317	44.9266664	37.99693427	50.37208218	54.89326347	49.65001183
PCYT1A	59.15942714	58.87179374	58.36019911	75.91792386	78.20678833	80.38573344
U2AF1L4	10.24439518	7.968644194	9.686440332	28.22799151	27.1243895	22.56351469
BDH1	18.31869902	13.55585449	11.11162731	0.654182885	0.588442334	1.027950556
NPHS1	0.117302235	0.114492014	0.169089981	15.34058866	23.95800932	18.32321865
THAP8	1.818184641	1.854770631	2.198169751	0.883146895	0.504379144	0.231288875
ZNF382	11.51516939	8.312120237	7.850606254	7.719358048	10.81613053	11.23035982
LRRC56	1.153471977	2.015059451	0.120778558	0.883146895	1.597200622	2.467081333
PLXDC1	2.228742463	1.511294588	1.08700702	1.962548656	0.644484461	1.105046847
PGAP3	21.99416905	15.13584429	18.06847224	12.13509253	13.02979455	14.28851272
IKZF3	3.421315185	2.335637091	2.294792597	7.228720884	7.117350139	4.959861431
FDXR	9.364628421	8.792986697	10.58020166	0.752310318	0.95271616	1.002251792
SAP30BP	47.48785477	52.80371699	47.6833746	163.8073945	174.5992469	152.5478624
ACOX1	26.47120435	30.01980614	36.95823867	123.2480556	97.62538537	144.2471617
PRPSAP1	37.18480847	24.31810383	30.9434665	7.686648904	5.912444406	6.655979847
SRSF2	326.1197634	365.8706808	306.7292253	294.7748082	261.3244386	250.9741281
ZNF577	4.555236789	4.350696543	4.613740906	2.976532129	3.810864641	3.469333125
TMEM143	11.73022349	7.85415218	11.69136439	1.766293791	1.569179558	1.567624597
KASH5	2.815253638	1.076224934	1.642588386	0.588764597	0.280210635	0.385481458
ALDH16A1	60.00009316	87.28871169	80.94578941	15.07891551	13.31000518	22.66630975
ITGA5	218.4167614	236.2657207	221.4595635	468.0678545	316.5539548	328.918479
SIGLEC11	2.873904756	2.930995566	2.463882578	1.14482005	1.036779351	1.310636958
ZNF385A	59.98054279	73.91604442	74.49621443	16.74708187	20.06308149	25.57027007
